1, 1, 9.76, 144.88, 0.80, 0.96, 1414, 0, 2, 4, yes, 1
2, 1, 9.98, 155.11, 0.85, 0.93, 1548, 0, 2, 4, yes, 1
3, 1, 9.93, 134.44, 0.74, 0.95, 1335, 0, 2, 4, yes, 1
4, 1, 9.96, 144.88, 0.80, 0.94, 1443, 0, 2, 4, yes, 1
5, 1, 9.98, 141.98, 0.78, 0.95, 1417, 0, 2, 4, yes, 1
6, 1, 9.95, 141.91, 0.78, 0.96, 1412, 0, 2, 4, yes, 1
7, 1, 9.98, 155.21, 0.85, 0.95, 1549, 0, 2, 4, yes, 1
8, 1, 9.95, 152.36, 0.84, 0.94, 1516, 0, 2, 4, yes, 1
9, 1, 9.97, 154.96, 0.85, 0.94, 1545, 0, 2, 4, yes, 1
10, 1, 9.95, 139.70, 0.77, 0.95, 1390, 0, 2, 4, yes, 1
1, 2, 9.93, 198.39, 1.09, 1.90, 1970, 0, 2, 4, yes, 1
2, 2, 9.97, 198.19, 1.09, 1.88, 1976, 0, 2, 4, yes, 1
3, 2, 9.95, 201.51, 1.11, 1.88, 2005, 0, 2, 4, yes, 1
4, 2, 9.97, 171.31, 0.94, 1.93, 1708, 0, 2, 4, yes, 1
5, 2, 9.95, 183.72, 1.01, 1.93, 1828, 0, 2, 4, yes, 1
6, 2, 9.95, 182.11, 1.00, 1.93, 1812, 0, 2, 4, yes, 1
7, 2, 9.96, 194.98, 1.07, 1.88, 1942, 0, 2, 4, yes, 1
8, 2, 9.94, 191.45, 1.05, 1.88, 1903, 0, 2, 4, yes, 1
9, 2, 9.98, 190.98, 1.05, 1.92, 1906, 0, 2, 4, yes, 1
10, 2, 9.94, 197.99, 1.09, 1.90, 1968, 0, 2, 4, yes, 1
1, 5, 10.00, 223.40, 1.23, 4.90, 2234, 0, 2, 4, yes, 1
2, 5, 9.90, 236.77, 1.30, 4.87, 2344, 0, 2, 4, yes, 1
3, 5, 9.94, 241.95, 1.33, 4.86, 2405, 0, 2, 4, yes, 1
4, 5, 9.95, 226.23, 1.24, 4.83, 2251, 0, 2, 4, yes, 1
5, 5, 9.87, 220.36, 1.21, 4.87, 2177, 0, 2, 4, yes, 1
6, 5, 9.95, 234.47, 1.29, 4.88, 2333, 0, 2, 4, yes, 1
7, 5, 9.96, 232.93, 1.28, 4.78, 2320, 0, 2, 4, yes, 1
8, 5, 9.86, 233.67, 1.28, 4.86, 2304, 0, 2, 4, yes, 1
9, 5, 9.90, 238.79, 1.31, 4.85, 2364, 0, 2, 4, yes, 1
10, 5, 9.94, 215.39, 1.18, 4.91, 2141, 0, 2, 4, yes, 1
1, 10, 10.01, 248.95, 1.37, 9.81, 2492, 0, 2, 4, yes, 1
2, 10, 9.94, 256.34, 1.41, 9.82, 2548, 0, 2, 4, yes, 1
3, 10, 9.76, 259.02, 1.42, 9.76, 2528, 0, 2, 4, yes, 1
4, 10, 9.95, 241.91, 1.33, 9.83, 2407, 0, 2, 4, yes, 1
5, 10, 10.00, 250.90, 1.38, 9.83, 2509, 0, 2, 4, yes, 1
6, 10, 9.88, 244.53, 1.34, 9.81, 2416, 0, 2, 4, yes, 1
7, 10, 9.92, 254.44, 1.40, 9.82, 2524, 0, 2, 4, yes, 1
8, 10, 9.94, 258.95, 1.42, 9.78, 2574, 0, 2, 4, yes, 1
9, 10, 9.86, 245.44, 1.35, 9.78, 2420, 0, 2, 4, yes, 1
10, 10, 9.95, 243.32, 1.34, 9.83, 2421, 0, 2, 4, yes, 1
1, 20, 9.70, 268.14, 1.47, 19.28, 2601, 0, 2, 4, yes, 1
2, 20, 10.15, 262.76, 1.44, 19.28, 2667, 0, 2, 4, yes, 1
3, 20, 10.40, 266.25, 1.46, 19.19, 2769, 0, 2, 4, yes, 1
4, 20, 10.01, 268.13, 1.47, 19.37, 2684, 0, 2, 4, yes, 1
5, 20, 9.85, 271.68, 1.49, 19.33, 2676, 0, 2, 4, yes, 1
6, 20, 10.01, 269.23, 1.48, 19.40, 2695, 0, 2, 4, yes, 1
7, 20, 9.91, 267.91, 1.47, 19.39, 2655, 0, 2, 4, yes, 1
8, 20, 9.94, 266.50, 1.46, 19.35, 2649, 0, 2, 4, yes, 1
9, 20, 9.79, 272.73, 1.50, 19.31, 2671, 0, 2, 4, yes, 1
10, 20, 9.96, 263.96, 1.45, 19.27, 2629, 0, 2, 4, yes, 1
1, 30, 10.37, 276.18, 1.52, 28.28, 2865, 0, 2, 4, yes, 1
2, 30, 10.48, 282.16, 1.55, 28.79, 2957, 0, 2, 4, yes, 1
3, 30, 9.95, 287.64, 1.58, 29.25, 2863, 0, 2, 4, yes, 1
4, 30, 10.29, 284.55, 1.56, 28.68, 2928, 0, 2, 4, yes, 1
5, 30, 10.73, 290.68, 1.60, 29.21, 3119, 0, 2, 4, yes, 1
6, 30, 9.72, 277.16, 1.52, 28.92, 2694, 0, 2, 4, yes, 1
7, 30, 9.88, 274.90, 1.51, 28.75, 2717, 0, 2, 4, yes, 1
8, 30, 9.83, 267.75, 1.47, 28.83, 2632, 0, 2, 4, yes, 1
9, 30, 10.25, 269.56, 1.48, 28.50, 2763, 0, 2, 4, yes, 1
10, 30, 10.59, 273.94, 1.50, 28.54, 2902, 0, 2, 4, yes, 1
1, 40, 9.76, 275.82, 1.51, 37.53, 2692, 0, 2, 4, yes, 1
2, 40, 10.12, 289.53, 1.59, 37.93, 2931, 0, 2, 4, yes, 1
3, 40, 9.92, 281.25, 1.54, 38.69, 2790, 0, 2, 4, yes, 1
4, 40, 9.96, 287.45, 1.58, 38.12, 2863, 0, 2, 4, yes, 1
5, 40, 9.80, 277.45, 1.52, 38.13, 2720, 0, 2, 4, yes, 1
6, 40, 9.85, 287.01, 1.57, 38.14, 2827, 0, 2, 4, yes, 1
7, 40, 10.04, 279.88, 1.54, 37.82, 2810, 0, 2, 4, yes, 1
8, 40, 9.77, 279.22, 1.53, 38.19, 2728, 0, 2, 4, yes, 1
9, 40, 10.47, 284.81, 1.56, 38.49, 2983, 0, 2, 4, yes, 1
10, 40, 10.70, 268.13, 1.47, 38.18, 2869, 0, 2, 4, yes, 1
1, 50, 9.70, 292.68, 1.61, 46.47, 2839, 0, 2, 4, yes, 1
2, 50, 9.92, 276.01, 1.51, 47.28, 2738, 0, 2, 4, yes, 1
3, 50, 9.88, 283.20, 1.55, 47.43, 2798, 0, 2, 4, yes, 1
4, 50, 10.07, 288.78, 1.59, 47.13, 2909, 0, 2, 4, yes, 1
5, 50, 10.06, 288.47, 1.58, 46.65, 2903, 0, 2, 4, yes, 1
6, 50, 10.50, 286.19, 1.57, 46.73, 3005, 0, 2, 4, yes, 1
7, 50, 10.70, 290.84, 1.60, 46.19, 3112, 0, 2, 4, yes, 1
8, 50, 9.87, 240.02, 1.32, 47.06, 2369, 0, 2, 4, yes, 1
9, 50, 10.70, 226.17, 1.24, 46.37, 2422, 0, 2, 4, yes, 1
10, 50, 11.18, 255.28, 1.40, 47.47, 2855, 0, 2, 4, yes, 1
1, 60, 10.28, 231.23, 1.27, 53.07, 2377, 140, 2, 4, yes, 1
2, 60, 9.90, 272.53, 1.50, 53.03, 2698, 54, 2, 4, yes, 1
3, 60, 10.10, 267.33, 1.47, 55.65, 2700, 81, 2, 4, yes, 1
